source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,rationale,batch_target
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,A. 北极星,2,257,b9f11cdd4b99,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,B. 元素库（原子层）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,F. AI 辅助边界,2,346,ad6f4039c596,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/role_work_vlog-交付物-v0.1.md,与 founder_ip（企业叙事类试点）的差异点,2,621,12eb56addbbc,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/store_daily-交付物-v0.1.md,store_daily（门店日常 / 线下门店日常运营记录）交付物 v0.2,1,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/store_daily-交付物-v0.1.md,本文件与 batch 1/2 的关键差异：两者均可类的边界,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/store_daily-交付物-v0.1.md,1. store_daily vs personal_vlog 的硬边界（用户 2026-04-14 裁决）,3,473,74a9cfae3797,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/store_daily-交付物-v0.1.md,2. 双角色定位（引流 vs 接客）,3,101,1c13f438db1f,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/store_daily-交付物-v0.1.md,3. 和 `founder_ip` 的区别,3,143,28330bcb706c,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/store_daily-交付物-v0.1.md,B. 元素库（原子层）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/store_daily-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/store_daily-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/store_daily-交付物-v0.1.md,与 batch 1/2 试点的差异点,2,1018,d0596ac35c35,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,talent_showcase（才艺展示 / 个人特长展示）交付物 v0.2,1,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B. 元素库（原子层）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B2 听觉元素,3,85,a44964b4d911,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,B3 人物元素,3,42,cb7ca588e4a7,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-1 —— ""才艺不是表演，是救场""",4,605,c7b0f6e06b51,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,"玩法卡 #C3-2 —— ""同一个动作，练一百次的痕迹""",4,559,aec036198d23,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/talent_showcase-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,258,79c06b4b5879,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,training_material（培训物料 / 员工 / 加盟商培训内容）交付物 v0.2,1,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/training_material-交付物-v0.1.md,元数据,2,784,41113f106e4b,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,⚠️ 本文件的特殊结构：兵团向口径（观众切换）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/training_material-交付物-v0.1.md,1. 为什么 training_material 需要口径切换,3,235,bd5702f6b4f5,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,2. α 改良版字段语义扩展（兵团向版本）,3,505,4de3464f2c54,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,3. 和前 16 份的硬边界,3,406,b75abb8dd8e4,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,4. 兵团向的 3 个核心原则（来自认知负荷理论 + 测试效应研究）,3,200,5c0ce90a3a06,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,A. 北极星,2,371,021f4bffc5ca,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C2-4 —— ""Worked example + 逐步淡出 / 脚手架示范法""",4,1199,2d31fda03cd5,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-1 —— ""错误先发生再倒回去重来 / 反向培训""",4,1245,b9e5f308282a,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/training_material-交付物-v0.1.md,"玩法卡 #C3-4 —— ""SOP ASMR / 让手记住而不是让脑记住""",4,1819,9c3f5ea1a22b,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,1. `founder_ip`（创始人 IP / 老板个人品牌内容）,2,68,6cd8d3b0e542,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：办公室里对着镜头“讲道理”,4,270,86e3cd69e45e,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：创业者一天流水账,4,246,143e4c82ba37,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：老板回答评论区问题,4,201,3ddd08f318df,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：决策日记，不讲人生大道理，只讲一个今天必须做的选择,4,596,55fee50db07f,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：自我矛盾暴露，不塑造“无所不能老板”，而塑造“有局限但还在扛的人”,4,490,94b083b1286c,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,突破性玩法（还没人这么干，但可能成立）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**旧样衣审判庭**（原创设想）,4,632,d0a8071c37b2,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**老板不看镜头的一天**（原创设想）,4,567,ebfde91a05b4,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**两代人穿同一件判断**（原创设想）,4,515,c980c59456b0,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,服装行业垂直加成,3,262,77fb82180ac8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,235,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,制作难度判断,3,170,003e3aff5c13,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,2. `role_work_vlog`（岗位工作 Vlog / 员工以岗位身份记录工作日常）,2,90,07a577f94459,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：跟我上一天班,4,213,f31decd900d6,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：工作日常 + 流行音频,4,159,3e42f6b23564,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：岗位知识硬讲解,4,174,c6af6dd21d7b,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：岗位视角不是“我做了什么”，而是“我怎么判断”,4,596,da240b5a4222,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：岗位接力，一件衣服经过几双手,4,426,1b424cf3ee41,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,突破性玩法（还没人这么干，但可能成立）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**一件衣服在不同岗位手里**（原创设想）,4,525,52237b870be8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**岗位失误博物馆**（原创设想）,4,502,48054de585fa,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**看不见的劳动配乐**（原创设想）,4,479,32b25cd7061a,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,服装行业垂直加成,3,183,77fb82180ac8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,191,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,制作难度判断,3,179,003e3aff5c13,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,3. `event_documentary`（事件纪实 / 企业大事件记录）,2,87,94a27a27eab3,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,主流玩法（已被用烂）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：高能混剪 + 圆满结束,4,200,945ae2f0a2ca,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：领导讲话 + 观众掌声,4,140,b177d8f947ac,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：美图汇报式纪实,4,157,0abd7cbee0e0,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：倒计时纪实，把整场活动压在“开场前”的空气里,4,548,36ed7b705420,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：一个物件看完整场活动,4,369,b7c80f455b6a,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,突破性玩法（还没人这么干，但可能成立）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**开场前一分钟无人声**（原创设想）,4,571,fb2faf684339,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**散场以后，活动才真正开始讲故事**（原创设想）,4,450,722e98c20435,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**后台只拍手忙脚乱，台前永远只拍半个结果**（原创设想）,4,407,52f31f7ea5c0,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,服装行业垂直加成,3,176,77fb82180ac8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,134,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
